value,key
66,2011-01-27 04-05
59,2011-01-27 04-06
30,2011-01-27 04-07
65,2011-01-27 04-08
70,2011-01-27 04-09
10,2011-01-27 04-10
1,2011-01-27 04-11
81,2011-01-27 04-12
20,2011-01-27 04-13
13,2011-01-27 04-17
45,2011-01-27 04-18
81,2011-01-27 04-19
46,2011-01-27 04-20
74,2011-01-27 04-22
26,2011-01-27 04-23
1,2011-01-27 04-26
13,2011-01-27 04-27
45,2011-01-27 04-28
67,2011-01-27 04-29
53,2011-01-27 04-30
61,2011-01-27 04-32
39,2011-01-27 04-33
13,2011-01-27 04-36
35,2011-01-27 04-37
88,2011-01-27 04-38
52,2011-01-27 04-39
78,2011-01-27 04-40
46,2011-01-27 04-43
54,2011-01-27 04-44
100,2011-01-27 04-45
44,2011-01-27 04-47
56,2011-01-27 04-48
80,2011-01-27 04-53
76,2011-01-27 04-54
5,2011-01-27 04-56
83,2011-01-27 04-57
12,2011-01-27 04-58
1,2011-01-27 05-01
9,2011-01-27 05-02
35,2011-01-27 05-03
75,2011-01-27 05-04
54,2011-01-27 05-05
68,2011-01-27 05-07
33,2011-01-27 05-08
40,2011-01-27 05-13
54,2011-01-27 05-14
24,2011-01-27 05-15
82,2011-01-27 05-16
54,2011-01-27 05-17
46,2011-01-27 05-18
47,2011-01-27 05-22
43,2011-01-27 05-23
87,2011-01-27 05-24
83,2011-01-27 05-25
11,2011-01-27 05-26
11,2011-01-27 05-27
54,2011-01-27 05-28
54,2011-01-27 05-29
59,2011-01-27 05-30
20,2011-01-27 05-31
73,2011-01-27 05-32
28,2011-01-27 05-33
2,2011-01-27 05-34
1,2011-01-27 05-35
11,2011-01-27 05-36
37,2011-01-27 05-37
77,2011-01-27 05-38
74,2011-01-27 05-39
67,2011-01-27 05-40
12,2011-01-27 05-42
43,2011-01-27 05-43
39,2011-01-27 05-44
90,2011-01-27 05-45
18,2011-01-27 05-46
52,2011-01-27 05-47
50,2011-01-27 05-48
1,2011-01-27 05-50
64,2011-01-27 05-53
66,2011-01-27 05-54
106,2011-01-27 05-55
31,2011-01-27 05-56
45,2011-01-27 05-58
57,2011-01-27 05-59
1,2011-01-27 06-00
45,2011-01-27 06-01
19,2011-01-27 06-03
74,2011-01-27 06-04
100,2011-01-27 06-05
84,2011-01-27 06-06
16,2011-01-27 06-07
1,2011-01-27 06-10
3,2011-01-27 06-12
55,2011-01-27 06-13
87,2011-01-27 06-14
105,2011-01-27 06-15
4,2011-01-27 06-17
50,2011-01-27 06-18
69,2011-01-27 06-19
52,2011-01-27 06-21
1,2011-01-27 06-22
99,2011-01-27 06-23
43,2011-01-27 06-27
51,2011-01-27 06-28
90,2011-01-27 06-29
59,2011-01-27 06-32
41,2011-01-27 06-33
1,2011-01-27 06-34
15,2011-01-27 06-38
99,2011-01-27 06-39
15,2011-01-27 06-40
51,2011-01-27 06-41
36,2011-01-27 06-42
65,2011-01-27 06-43
1,2011-01-27 06-47
57,2011-01-27 06-48
103,2011-01-27 06-49
2,2011-01-27 06-50
53,2011-01-27 06-51
47,2011-01-27 06-52
31,2011-01-27 06-57
68,2011-01-27 06-58
70,2011-01-27 06-59
14,2011-01-27 07-00
2,2011-01-27 07-02
63,2011-01-27 07-03
35,2011-01-27 07-04
3,2011-01-27 07-05
45,2011-01-27 07-06
11,2011-01-27 07-07
73,2011-01-27 07-08
60,2011-01-27 07-09
82,2011-01-27 07-10
16,2011-01-27 07-11
44,2011-01-27 07-13
78,2011-01-27 07-14
70,2011-01-27 07-15
77,2011-01-27 07-17
23,2011-01-27 07-18
16,2011-01-27 07-23
111,2011-01-27 07-24
27,2011-01-27 07-25
32,2011-01-27 07-27
68,2011-01-27 07-28
50,2011-01-27 07-32
28,2011-01-27 07-33
87,2011-01-27 07-34
12,2011-01-27 07-35
56,2011-01-27 07-37
44,2011-01-27 07-38
32,2011-01-27 07-43
59,2011-01-27 07-44
91,2011-01-27 07-45
39,2011-01-27 07-47
62,2011-01-27 07-48
27,2011-01-27 07-52
29,2011-01-27 07-53
86,2011-01-27 07-54
35,2011-01-27 07-55
47,2011-01-27 07-57
53,2011-01-27 07-58
46,2011-01-27 08-02
37,2011-01-27 08-03
76,2011-01-27 08-04
14,2011-01-27 08-05
50,2011-01-27 08-07
50,2011-01-27 08-08
27,2011-01-27 08-13
63,2011-01-27 08-14
79,2011-01-27 08-15
31,2011-01-27 08-16
52,2011-01-27 08-17
48,2011-01-27 08-18
1,2011-01-27 08-20
1,2011-01-27 08-21
2,2011-01-27 08-22
72,2011-01-27 08-23
75,2011-01-27 08-24
35,2011-01-27 08-25
1,2011-01-27 08-26
53,2011-01-27 08-27
48,2011-01-27 08-28
3,2011-01-27 08-30
1,2011-01-27 08-31
10,2011-01-27 08-32
69,2011-01-27 08-33
64,2011-01-27 08-34
38,2011-01-27 08-35
1,2011-01-27 08-42
31,2011-01-27 08-43
62,2011-01-27 08-44
107,2011-01-27 08-45
1,2011-01-27 08-46
15,2011-01-27 08-47
85,2011-01-27 08-48
48,2011-01-27 08-52
21,2011-01-27 08-53
79,2011-01-27 08-54
54,2011-01-27 08-55
57,2011-01-27 08-57
123,2011-01-27 08-58
1,2011-01-27 09-03
86,2011-01-27 09-04
15,2011-01-27 09-05
53,2011-01-27 09-07
47,2011-01-27 09-08
32,2011-01-27 09-13
112,2011-01-27 09-14
112,2011-01-27 09-15
14,2011-01-27 09-16
23,2011-01-27 09-18
106,2011-01-27 09-19
30,2011-01-27 09-20
1,2011-01-27 09-21
87,2011-01-27 09-23
13,2011-01-27 09-24
26,2011-01-27 09-27
52,2011-01-27 09-28
81,2011-01-27 09-29
19,2011-01-27 09-30
31,2011-01-27 09-31
91,2011-01-27 09-32
100,2011-01-27 09-34
21,2011-01-27 09-38
79,2011-01-27 09-39
66,2011-01-27 09-42
34,2011-01-27 09-43
28,2011-01-27 09-48
86,2011-01-27 09-49
65,2011-01-27 09-50
1,2011-01-27 09-51
46,2011-01-27 09-52
54,2011-01-27 09-53
3,2011-01-27 09-54
2,2011-01-27 09-55
35,2011-01-27 09-58
94,2011-01-27 09-59
52,2011-01-27 10-01
1,2011-01-27 10-02
37,2011-01-27 10-03
74,2011-01-27 10-04
1,2011-01-27 10-05
51,2011-01-27 10-06
1,2011-01-27 10-07
29,2011-01-27 10-08
72,2011-01-27 10-09
95,2011-01-27 10-10
4,2011-01-27 10-11
1,2011-01-27 10-12
86,2011-01-27 10-14
48,2011-01-27 10-15
67,2011-01-27 10-16
2,2011-01-27 10-17
100,2011-01-27 10-18
1,2011-01-27 10-22
95,2011-01-27 10-23
89,2011-01-27 10-24
7,2011-01-27 10-25
31,2011-01-27 10-27
72,2011-01-27 10-28
42,2011-01-27 10-30
58,2011-01-27 10-32
81,2011-01-27 10-34
19,2011-01-27 10-35
1,2011-01-27 10-36
99,2011-01-27 10-37
1,2011-01-27 10-38
1,2011-01-27 10-41
4,2011-01-27 10-42
16,2011-01-27 10-43
121,2011-01-27 10-44
120,2011-01-27 10-45
15,2011-01-27 10-46
1,2011-01-27 10-47
1,2011-01-27 10-48
1,2011-01-27 10-49
3,2011-01-27 10-50
14,2011-01-27 10-51
91,2011-01-27 10-52
37,2011-01-27 10-53
65,2011-01-27 10-54
94,2011-01-27 10-55
9,2011-01-27 10-56
1,2011-01-27 10-58
100,2011-01-27 11-02
68,2011-01-27 11-03
92,2011-01-27 11-04
25,2011-01-27 11-05
75,2011-01-27 11-06
31,2011-01-27 11-08
69,2011-01-27 11-09
56,2011-01-27 11-12
44,2011-01-27 11-13
3,2011-01-27 11-14
1,2011-01-27 11-15
1,2011-01-27 11-16
1,2011-01-27 11-17
71,2011-01-27 11-18
79,2011-01-27 11-19
41,2011-01-27 11-20
1,2011-01-27 11-21
64,2011-01-27 11-22
37,2011-01-27 11-23
1,2011-01-27 11-26
48,2011-01-27 11-27
77,2011-01-27 11-28
42,2011-01-27 11-29
82,2011-01-27 11-30
2,2011-01-27 11-34
1,2011-01-27 11-36
89,2011-01-27 11-37
63,2011-01-27 11-38
58,2011-01-27 11-39
70,2011-01-27 11-40
66,2011-01-27 11-43
36,2011-01-27 11-44
56,2011-01-27 11-45
45,2011-01-27 11-46
28,2011-01-27 11-47
73,2011-01-27 11-48
3,2011-01-27 11-50
2,2011-01-27 11-52
81,2011-01-27 11-53
78,2011-01-27 11-54
1,2011-01-27 11-55
81,2011-01-27 11-57
20,2011-01-27 11-58
2,2011-01-27 12-00
100,2011-01-27 12-01
10,2011-01-27 12-02
51,2011-01-27 12-03
42,2011-01-27 12-04
8,2011-01-27 12-05
92,2011-01-27 12-06
2,2011-01-27 12-08
54,2011-01-27 12-13
113,2011-01-27 12-14
101,2011-01-27 12-15
1,2011-01-27 12-16
48,2011-01-27 12-22
40,2011-01-27 12-23
79,2011-01-27 12-24
86,2011-01-27 12-25
14,2011-01-27 12-26
54,2011-01-27 12-27
82,2011-01-27 12-28
64,2011-01-27 12-29
60,2011-01-27 12-33
65,2011-01-27 12-34
1,2011-01-27 12-35
52,2011-01-27 12-36
20,2011-01-27 12-38
91,2011-01-27 12-39
4,2011-01-27 12-41
96,2011-01-27 12-42
11,2011-01-27 12-48
86,2011-01-27 12-49
101,2011-01-27 12-50
36,2011-01-27 12-51
66,2011-01-27 12-52
20,2011-01-27 12-55
80,2011-01-27 12-56
6,2011-01-27 12-58
94,2011-01-27 12-59
71,2011-01-27 13-01
29,2011-01-27 13-02
1,2011-01-27 13-06
28,2011-01-27 13-07
81,2011-01-27 13-08
91,2011-01-27 13-09
100,2011-01-27 13-10
1,2011-01-27 13-12
1,2011-01-27 13-13
100,2011-01-27 13-14
90,2011-01-27 13-15
11,2011-01-27 13-16
100,2011-01-27 13-18
57,2011-01-27 13-22
61,2011-01-27 13-23
83,2011-01-27 13-24
41,2011-01-27 13-27
91,2011-01-27 13-28
68,2011-01-27 13-29
1,2011-01-27 13-30
10,2011-01-27 13-33
91,2011-01-27 13-34
83,2011-01-27 13-36
17,2011-01-27 13-37
42,2011-01-27 13-38
58,2011-01-27 13-39
100,2011-01-27 13-40
37,2011-01-27 13-42
68,2011-01-27 13-43
92,2011-01-27 13-44
103,2011-01-27 13-45
66,2011-01-27 13-46
34,2011-01-27 13-47
23,2011-01-27 13-51
50,2011-01-27 13-52
24,2011-01-27 13-53
89,2011-01-27 13-54
66,2011-01-27 13-55
34,2011-01-27 13-56
14,2011-01-27 13-58
8,2011-01-27 13-59
27,2011-01-27 14-00
63,2011-01-27 14-02
51,2011-01-27 14-03
71,2011-01-27 14-04
96,2011-01-27 14-05
15,2011-01-27 14-06
12,2011-01-27 14-08
88,2011-01-27 14-09
25,2011-01-27 14-12
77,2011-01-27 14-13
2,2011-01-27 14-15
1,2011-01-27 14-16
2,2011-01-27 14-17
11,2011-01-27 14-18
106,2011-01-27 14-19
60,2011-01-27 14-20
64,2011-01-27 14-22
40,2011-01-27 14-23
2,2011-01-27 14-24
35,2011-01-27 14-26
13,2011-01-27 14-27
23,2011-01-27 14-28
99,2011-01-27 14-29
1,2011-01-27 14-30
62,2011-01-27 14-31
38,2011-01-27 14-32
36,2011-01-27 14-33
64,2011-01-27 14-34
1,2011-01-27 14-36
12,2011-01-27 14-38
88,2011-01-27 14-39
83,2011-01-27 14-40
17,2011-01-27 14-41
1,2011-01-27 14-43
100,2011-01-27 14-44
100,2011-01-27 14-45
13,2011-01-27 14-47
79,2011-01-27 14-48
30,2011-01-27 14-51
70,2011-01-27 14-52
100,2011-01-27 14-54
46,2011-01-27 14-57
54,2011-01-27 14-58
9,2011-01-27 15-00
91,2011-01-27 15-01
100,2011-01-27 15-04
66,2011-01-27 15-05
102,2011-01-27 15-06
11,2011-01-27 15-08
89,2011-01-27 15-09
10,2011-01-27 15-12
90,2011-01-27 15-13
147,2011-01-27 15-19
10,2011-01-27 15-20
100,2011-01-27 15-21
100,2011-01-27 15-22
108,2011-01-27 15-24
52,2011-01-27 15-26
35,2011-01-27 15-27
17,2011-01-27 15-28
96,2011-01-27 15-29
87,2011-01-27 15-30
13,2011-01-27 15-31
44,2011-01-27 15-33
6,2011-01-27 15-34
50,2011-01-27 15-36
115,2011-01-27 15-39
85,2011-01-27 15-40
1,2011-01-27 15-42
1,2011-01-27 15-43
99,2011-01-27 15-44
100,2011-01-27 15-45
1,2011-01-27 15-47
99,2011-01-27 15-48
48,2011-01-27 15-52
100,2011-01-27 15-54
52,2011-01-27 15-56
114,2011-01-27 15-57
86,2011-01-27 15-58
48,2011-01-27 16-01
100,2011-01-27 16-04
81,2011-01-27 16-05
71,2011-01-27 16-06
1,2011-01-27 16-07
100,2011-01-27 16-09
35,2011-01-27 16-12
65,2011-01-27 16-13
1,2011-01-27 16-15
1,2011-01-27 16-18
107,2011-01-27 16-19
54,2011-01-27 16-20
33,2011-01-27 16-21
53,2011-01-27 16-22
47,2011-01-27 16-23
100,2011-01-27 16-24
100,2011-01-27 16-29
67,2011-01-27 16-31
33,2011-01-27 16-32
45,2011-01-27 16-34
132,2011-01-27 16-39
84,2011-01-27 16-40
16,2011-01-27 16-41
100,2011-01-27 16-44
22,2011-01-27 16-45
79,2011-01-27 16-46
83,2011-01-27 16-48
75,2011-01-27 16-52
25,2011-01-27 16-53
100,2011-01-27 16-54
112,2011-01-27 16-57
72,2011-01-27 16-58
67,2011-01-27 17-01
33,2011-01-27 17-02
100,2011-01-27 17-04
68,2011-01-27 17-05
33,2011-01-27 17-06
100,2011-01-27 17-09
17,2011-01-27 17-12
83,2011-01-27 17-13
86,2011-01-27 17-17
53,2011-01-27 17-18
109,2011-01-27 17-19
45,2011-01-27 17-20
48,2011-01-27 17-22
3,2011-01-27 17-23
97,2011-01-27 17-24
52,2011-01-27 17-26
71,2011-01-27 17-27
102,2011-01-27 17-28
17,2011-01-27 17-29
100,2011-01-27 17-34
73,2011-01-27 17-37
27,2011-01-27 17-38
18,2011-01-27 17-43
117,2011-01-27 17-44
104,2011-01-27 17-45
16,2011-01-27 17-46
19,2011-01-27 17-48
93,2011-01-27 17-49
52,2011-01-27 17-50
15,2011-01-27 17-52
85,2011-01-27 17-53
78,2011-01-27 17-58
65,2011-01-27 17-59
35,2011-01-27 18-01
17,2011-01-27 18-02
100,2011-01-27 18-04
45,2011-01-27 18-07
55,2011-01-27 18-08
2,2011-01-27 18-13
96,2011-01-27 18-14
102,2011-01-27 18-15
5,2011-01-27 18-17
95,2011-01-27 18-18
100,2011-01-27 18-21
100,2011-01-27 18-24
33,2011-01-27 18-25
94,2011-01-27 18-26
18,2011-01-27 18-28
90,2011-01-27 18-29
36,2011-01-27 18-30
64,2011-01-27 18-31
59,2011-01-27 18-33
41,2011-01-27 18-34
1,2011-01-27 18-37
6,2011-01-27 18-38
94,2011-01-27 18-39
50,2011-01-27 18-42
50,2011-01-27 18-43
47,2011-01-27 18-47
53,2011-01-27 18-48
100,2011-01-27 18-49
49,2011-01-27 18-50
71,2011-01-27 18-51
80,2011-01-27 18-52
96,2011-01-27 18-54
4,2011-01-27 18-55
31,2011-01-27 18-56
63,2011-01-27 18-57
80,2011-01-27 18-58
6,2011-01-27 18-59
64,2011-01-27 19-00
34,2011-01-27 19-01
30,2011-01-27 19-03
70,2011-01-27 19-04
59,2011-01-27 19-05
44,2011-01-27 19-06
19,2011-01-27 19-07
21,2011-01-27 19-08
79,2011-01-27 19-09
44,2011-01-27 19-12
56,2011-01-27 19-13
48,2011-01-27 19-17
56,2011-01-27 19-18
96,2011-01-27 19-19
38,2011-01-27 19-20
63,2011-01-27 19-21
23,2011-01-27 19-24
30,2011-01-27 19-25
27,2011-01-27 19-26
6,2011-01-27 19-28
119,2011-01-27 19-29
18,2011-01-27 19-30
21,2011-01-27 19-31
70,2011-01-27 19-33
30,2011-01-27 19-34
6,2011-01-27 19-38
94,2011-01-27 19-39
81,2011-01-27 19-40
19,2011-01-27 19-41
100,2011-01-27 19-44
43,2011-01-27 19-45
57,2011-01-27 19-46
45,2011-01-27 19-48
55,2011-01-27 19-49
37,2011-01-27 19-52
64,2011-01-27 19-53
98,2011-01-27 19-54
2,2011-01-27 19-55
41,2011-01-27 19-57
120,2011-01-27 19-58
12,2011-01-27 20-03
82,2011-01-27 20-04
6,2011-01-27 20-05
70,2011-01-27 20-06
30,2011-01-27 20-07
28,2011-01-27 20-13
108,2011-01-27 20-14
66,2011-01-27 20-15
55,2011-01-27 20-16
23,2011-01-27 20-22
99,2011-01-27 20-23
78,2011-01-27 20-24
100,2011-01-27 20-28
44,2011-01-27 20-29
39,2011-01-27 20-30
54,2011-01-27 20-33
63,2011-01-27 20-34
1,2011-01-27 20-35
68,2011-01-27 20-36
32,2011-01-27 20-37
24,2011-01-27 20-43
76,2011-01-27 20-44
63,2011-01-27 20-45
37,2011-01-27 20-46
39,2011-01-27 20-49
13,2011-01-27 20-52
92,2011-01-27 20-53
60,2011-01-27 20-54
77,2011-01-27 20-58
77,2011-01-27 20-59
23,2011-01-27 21-00
66,2011-01-27 21-03
73,2011-01-27 21-04
90,2011-01-27 21-05
10,2011-01-27 21-06
31,2011-01-27 21-08
69,2011-01-27 21-09
57,2011-01-27 21-12
43,2011-01-27 21-13
45,2011-01-27 21-18
89,2011-01-27 21-19
63,2011-01-27 21-20
61,2011-01-27 21-22
39,2011-01-27 21-23
56,2011-01-27 21-27
80,2011-01-27 21-28
64,2011-01-27 21-29
75,2011-01-27 21-31
25,2011-01-27 21-32
49,2011-01-27 21-37
44,2011-01-27 21-38
56,2011-01-27 21-39
45,2011-01-27 21-40
6,2011-01-27 21-41
59,2011-01-27 21-43
2,2011-01-27 21-44
1,2011-01-27 21-47
46,2011-01-27 21-48
112,2011-01-27 21-49
62,2011-01-27 21-50
41,2011-01-27 21-51
26,2011-01-27 21-53
74,2011-01-27 21-54
17,2011-01-27 21-55
83,2011-01-27 21-56
24,2011-01-27 21-57
76,2011-01-27 21-58
1,2011-01-27 22-02
81,2011-01-27 22-03
71,2011-01-27 22-04
1,2011-01-27 22-05
99,2011-01-27 22-06
23,2011-01-27 22-13
126,2011-01-27 22-14
112,2011-01-27 22-15
1,2011-01-27 22-19
50,2011-01-27 22-23
104,2011-01-27 22-24
100,2011-01-27 22-25
1,2011-01-27 22-27
27,2011-01-27 22-28
73,2011-01-27 22-29
40,2011-01-27 22-31
60,2011-01-27 22-32
74,2011-01-27 22-34
36,2011-01-27 22-38
64,2011-01-27 22-39
71,2011-01-27 22-40
29,2011-01-27 22-41
67,2011-01-27 22-42
33,2011-01-27 22-43
1,2011-01-27 22-45
44,2011-01-27 22-48
82,2011-01-27 22-49
75,2011-01-27 22-50
100,2011-01-27 22-51
39,2011-01-27 22-53
115,2011-01-27 22-54
85,2011-01-27 22-55
37,2011-01-27 22-56
86,2011-01-27 23-03
57,2011-01-27 23-04
98,2011-01-27 23-05
2,2011-01-27 23-06
58,2011-01-27 23-08
43,2011-01-27 23-09
100,2011-01-27 23-10
69,2011-01-27 23-12
31,2011-01-27 23-13
42,2011-01-27 23-18
113,2011-01-27 23-19
45,2011-01-27 23-20
98,2011-01-27 23-21
2,2011-01-27 23-22
50,2011-01-27 23-23
50,2011-01-27 23-24
63,2011-01-27 23-25
87,2011-01-27 23-26
50,2011-01-27 23-27
11,2011-01-27 23-33
89,2011-01-27 23-34
86,2011-01-27 23-35
70,2011-01-27 23-36
44,2011-01-27 23-37
52,2011-01-27 23-43
113,2011-01-27 23-44
79,2011-01-27 23-45
21,2011-01-27 23-46
48,2011-01-27 23-53
136,2011-01-27 23-54
91,2011-01-27 23-55
1,2011-01-27 23-57
33,2011-01-28 00-03
67,2011-01-28 00-04
25,2011-01-28 00-05
75,2011-01-28 00-06
64,2011-01-28 00-07
36,2011-01-28 00-08
36,2011-01-28 00-13
96,2011-01-28 00-14
68,2011-01-28 00-15
36,2011-01-28 00-16
64,2011-01-28 00-17
1,2011-01-28 00-21
47,2011-01-28 00-23
109,2011-01-28 00-24
92,2011-01-28 00-25
8,2011-01-28 00-26
2,2011-01-28 00-33
98,2011-01-28 00-34
14,2011-01-28 00-35
86,2011-01-28 00-36
100,2011-01-28 00-38
49,2011-01-28 00-43
108,2011-01-28 00-44
71,2011-01-28 00-45
29,2011-01-28 00-46
20,2011-01-28 00-53
80,2011-01-28 00-54
100,2011-01-28 00-56
69,2011-01-28 00-58
12,2011-01-28 00-59
27,2011-01-28 01-03
73,2011-01-28 01-04
93,2011-01-28 01-05
66,2011-01-28 01-06
41,2011-01-28 01-07
41,2011-01-28 01-13
59,2011-01-28 01-14
100,2011-01-28 01-15
70,2011-01-28 01-16
30,2011-01-28 01-17
42,2011-01-28 01-23
123,2011-01-28 01-24
104,2011-01-28 01-25
29,2011-01-28 01-28
71,2011-01-28 01-29
45,2011-01-28 01-31
55,2011-01-28 01-32
28,2011-01-28 01-34
36,2011-01-28 01-38
64,2011-01-28 01-39
34,2011-01-28 01-40
66,2011-01-28 01-41
39,2011-01-28 01-42
61,2011-01-28 01-43
26,2011-01-28 01-48
74,2011-01-28 01-49
62,2011-01-28 01-50
87,2011-01-28 01-51
51,2011-01-28 01-52
3,2011-01-28 01-56
25,2011-01-28 01-58
76,2011-01-28 01-59
1,2011-01-28 02-00
2,2011-01-28 02-01
95,2011-01-28 02-02
18,2011-01-28 02-03
65,2011-01-28 02-04
21,2011-01-28 02-08
79,2011-01-28 02-09
100,2011-01-28 02-11
100,2011-01-28 02-13
12,2011-01-28 02-18
88,2011-01-28 02-19
100,2011-01-28 02-21
100,2011-01-28 02-23
25,2011-01-28 02-28
141,2011-01-28 02-29
11,2011-01-28 02-30
92,2011-01-28 02-31
8,2011-01-28 02-32
68,2011-01-28 02-38
90,2011-01-28 02-39
92,2011-01-28 02-40
8,2011-01-28 02-41
20,2011-01-28 02-48
80,2011-01-28 02-49
100,2011-01-28 02-51
89,2011-01-28 02-53
11,2011-01-28 02-54
27,2011-01-28 02-58
74,2011-01-28 02-59
54,2011-01-28 03-00
46,2011-01-28 03-01
20,2011-01-28 03-03
79,2011-01-28 03-04
100,2011-01-28 03-07
30,2011-01-28 03-08
70,2011-01-28 03-09
46,2011-01-28 03-10
54,2011-01-28 03-11
100,2011-01-28 03-19
100,2011-01-28 03-21
48,2011-01-28 03-23
52,2011-01-28 03-24
24,2011-01-28 03-28
83,2011-01-28 03-29
93,2011-01-28 03-30
13,2011-01-28 03-34
48,2011-01-28 03-37
22,2011-01-28 03-38
121,2011-01-28 03-39
42,2011-01-28 03-42
53,2011-01-28 03-43
17,2011-01-28 03-48
83,2011-01-28 03-49
100,2011-01-28 03-50
18,2011-01-28 03-52
68,2011-01-28 03-53
29,2011-01-28 04-01
50,2011-01-28 04-02
100,2011-01-28 04-04
21,2011-01-28 04-05
54,2011-01-28 04-08
46,2011-01-28 04-09
1,2011-01-28 04-12
20,2011-01-28 04-13
121,2011-01-28 04-14
94,2011-01-28 04-15
65,2011-01-28 04-16
51,2011-01-28 04-22
64,2011-01-28 04-23
85,2011-01-28 04-24
28,2011-01-28 04-25
72,2011-01-28 04-26
5,2011-01-28 04-29
43,2011-01-28 04-30
8,2011-01-28 04-31
44,2011-01-28 04-32
100,2011-01-28 04-34
29,2011-01-28 04-35
71,2011-01-28 04-36
100,2011-01-28 04-44
125,2011-01-28 04-45
77,2011-01-28 04-46
1,2011-01-28 04-47
100,2011-01-28 04-52
100,2011-01-28 04-54
100,2011-01-28 04-56
48,2011-01-28 04-59
52,2011-01-28 05-03
94,2011-01-28 05-04
6,2011-01-28 05-05
29,2011-01-28 05-06
72,2011-01-28 05-07
94,2011-01-28 05-14
7,2011-01-28 05-15
100,2011-01-28 05-16
5,2011-01-28 05-18
67,2011-01-28 05-19
1,2011-01-28 05-22
100,2011-01-28 05-23
98,2011-01-28 05-24
2,2011-01-28 05-25
100,2011-01-28 05-28
68,2011-01-28 05-29
124,2011-01-28 05-34
71,2011-01-28 05-38
29,2011-01-28 05-39
84,2011-01-28 05-44
16,2011-01-28 05-45
100,2011-01-28 05-46
53,2011-01-28 05-49
100,2011-01-28 05-51
100,2011-01-28 05-54
100,2011-01-28 05-56
31,2011-01-28 06-02
142,2011-01-28 06-04
10,2011-01-28 06-05
17,2011-01-28 06-06
95,2011-01-28 06-08
5,2011-01-28 06-09
1,2011-01-28 06-10
1,2011-01-28 06-11
98,2011-01-28 06-14
2,2011-01-28 06-15
101,2011-01-28 06-16
44,2011-01-28 06-18
57,2011-01-28 06-19
30,2011-01-28 06-22
53,2011-01-28 06-23
79,2011-01-28 06-24
21,2011-01-28 06-25
17,2011-01-28 06-27
86,2011-01-28 06-28
14,2011-01-28 06-29
48,2011-01-28 06-31
52,2011-01-28 06-33
100,2011-01-28 06-34
77,2011-01-28 06-36
23,2011-01-28 06-37
1,2011-01-28 06-38
1,2011-01-28 06-40
100,2011-01-28 06-44
121,2011-01-28 06-45
79,2011-01-28 06-46
30,2011-01-28 06-52
10,2011-01-28 06-53
85,2011-01-28 06-54
76,2011-01-28 06-55
89,2011-01-28 06-58
11,2011-01-28 06-59
56,2011-01-28 07-01
1,2011-01-28 07-02
23,2011-01-28 07-03
82,2011-01-28 07-04
21,2011-01-28 07-05
22,2011-01-28 07-06
49,2011-01-28 07-08
34,2011-01-28 07-09
100,2011-01-28 07-14
134,2011-01-28 07-15
66,2011-01-28 07-16
3,2011-01-28 07-22
28,2011-01-28 07-23
95,2011-01-28 07-24
22,2011-01-28 07-25
52,2011-01-28 07-27
28,2011-01-28 07-30
49,2011-01-28 07-33
87,2011-01-28 07-34
64,2011-01-28 07-35
86,2011-01-28 07-38
14,2011-01-28 07-39
1,2011-01-28 07-43
84,2011-01-28 07-44
111,2011-01-28 07-45
5,2011-01-28 07-46
12,2011-01-28 07-49
33,2011-01-28 07-50
48,2011-01-28 07-51
100,2011-01-28 07-54
52,2011-01-28 07-55
92,2011-01-28 07-56
8,2011-01-28 07-57
63,2011-01-28 07-59
17,2011-01-28 08-01
20,2011-01-28 08-03
100,2011-01-28 08-04
100,2011-01-28 08-06
1,2011-01-28 08-08
2,2011-01-28 08-13
119,2011-01-28 08-14
96,2011-01-28 08-15
85,2011-01-28 08-16
1,2011-01-28 08-17
1,2011-01-28 08-20
100,2011-01-28 08-21
100,2011-01-28 08-24
30,2011-01-28 08-25
70,2011-01-28 08-26
1,2011-01-28 08-29
8,2011-01-28 08-30
64,2011-01-28 08-31
27,2011-01-28 08-32
100,2011-01-28 08-34
45,2011-01-28 08-36
55,2011-01-28 08-37
100,2011-01-28 08-44
56,2011-01-28 08-46
27,2011-01-28 08-47
100,2011-01-28 08-51
100,2011-01-28 08-54
41,2011-01-28 08-55
121,2011-01-28 08-56
100,2011-01-28 08-59
32,2011-01-28 09-02
79,2011-01-28 09-04
54,2011-01-28 09-05
100,2011-01-28 09-09
22,2011-01-28 09-11
91,2011-01-28 09-13
9,2011-01-28 09-14
101,2011-01-28 09-18
100,2011-01-28 09-19
4,2011-01-28 09-20
186,2011-01-28 09-21
100,2011-01-28 09-24
63,2011-01-28 09-25
82,2011-01-28 09-26
100,2011-01-28 09-29
52,2011-01-28 09-30
42,2011-01-28 09-33
58,2011-01-28 09-34
100,2011-01-28 09-36
100,2011-01-28 09-39
28,2011-01-28 09-40
72,2011-01-28 09-41
100,2011-01-28 09-44
104,2011-01-28 09-45
96,2011-01-28 09-46
100,2011-01-28 09-53
100,2011-01-28 09-54
22,2011-01-28 09-55
78,2011-01-28 09-56
28,2011-01-28 09-59
21,2011-01-28 10-01
51,2011-01-28 10-02
95,2011-01-28 10-04
6,2011-01-28 10-05
90,2011-01-28 10-08
10,2011-01-28 10-09
79,2011-01-28 10-14
21,2011-01-28 10-15
87,2011-01-28 10-16
13,2011-01-28 10-17
32,2011-01-28 10-20
100,2011-01-28 10-23
100,2011-01-28 10-24
25,2011-01-28 10-25
