value,key
16,2011-01-16 16-36
29,2011-01-16 16-37
25,2011-01-16 16-38
30,2011-01-16 16-39
14,2011-01-16 16-40
7,2011-01-16 16-41
11,2011-01-16 16-42
15,2011-01-16 16-43
10,2011-01-16 16-44
8,2011-01-16 16-45
11,2011-01-16 16-46
4,2011-01-16 16-47
21,2011-01-16 16-48
37,2011-01-16 16-49
29,2011-01-16 16-50
24,2011-01-16 16-51
19,2011-01-16 16-52
5,2011-01-16 16-53
9,2011-01-16 16-54
5,2011-01-16 16-55
7,2011-01-16 16-56
4,2011-01-16 16-57
10,2011-01-16 16-58
5,2011-01-16 16-59
6,2011-01-16 17-00
7,2011-01-16 17-01
8,2011-01-16 17-02
30,2011-01-16 17-03
25,2011-01-16 17-04
39,2011-01-16 17-05
25,2011-01-16 17-06
9,2011-01-16 17-07
8,2011-01-16 17-08
7,2011-01-16 17-09
15,2011-01-16 17-10
20,2011-01-16 17-11
22,2011-01-16 17-12
18,2011-01-16 17-13
35,2011-01-16 17-14
17,2011-01-16 17-15
24,2011-01-16 17-16
9,2011-01-16 17-17
7,2011-01-16 17-18
13,2011-01-16 17-19
13,2011-01-16 17-20
8,2011-01-16 17-21
16,2011-01-16 17-22
17,2011-01-16 17-23
31,2011-01-16 17-24
36,2011-01-16 17-25
19,2011-01-16 17-26
8,2011-01-16 17-27
9,2011-01-16 17-28
10,2011-01-16 17-29
15,2011-01-16 17-30
13,2011-01-16 17-31
16,2011-01-16 17-32
26,2011-01-16 17-33
28,2011-01-16 17-34
20,2011-01-16 17-35
23,2011-01-16 17-36
31,2011-01-16 17-37
18,2011-01-16 17-38
21,2011-01-16 17-39
12,2011-01-16 17-40
15,2011-01-16 17-41
7,2011-01-16 17-42
11,2011-01-16 17-43
12,2011-01-16 17-44
3,2011-01-16 17-45
22,2011-01-16 17-46
33,2011-01-16 17-47
18,2011-01-16 17-48
31,2011-01-16 17-49
13,2011-01-16 17-50
14,2011-01-16 17-51
15,2011-01-16 17-52
20,2011-01-16 17-53
12,2011-01-16 17-54
17,2011-01-16 17-55
10,2011-01-16 17-56
5,2011-01-16 17-57
2,2011-01-16 17-58
4,2011-01-16 17-59
5,2011-01-16 18-00
5,2011-01-16 18-01
4,2011-01-16 18-02
7,2011-01-16 18-03
5,2011-01-16 18-04
3,2011-01-16 18-05
9,2011-01-16 18-06
2,2011-01-16 18-07
7,2011-01-16 18-08
17,2011-01-16 18-09
74,2011-01-16 18-10
18,2011-01-16 18-11
3,2011-01-16 18-12
8,2011-01-16 18-13
6,2011-01-16 18-14
12,2011-01-16 18-15
23,2011-01-16 18-16
22,2011-01-16 18-17
11,2011-01-16 18-18
12,2011-01-16 18-19
21,2011-01-16 18-20
13,2011-01-16 18-21
23,2011-01-16 18-22
36,2011-01-16 18-23
14,2011-01-16 18-24
28,2011-01-16 18-25
11,2011-01-16 18-26
3,2011-01-16 18-27
4,2011-01-16 18-28
8,2011-01-16 18-29
21,2011-01-16 18-30
15,2011-01-16 18-31
17,2011-01-16 18-32
22,2011-01-16 18-33
22,2011-01-16 18-34
22,2011-01-16 18-35
15,2011-01-16 18-36
18,2011-01-16 18-37
19,2011-01-16 18-38
38,2011-01-16 18-39
24,2011-01-16 18-40
21,2011-01-16 18-41
4,2011-01-16 18-42
6,2011-01-16 18-43
3,2011-01-16 18-44
7,2011-01-16 18-45
9,2011-01-16 18-46
21,2011-01-16 18-47
26,2011-01-16 18-48
19,2011-01-16 18-49
22,2011-01-16 18-50
16,2011-01-16 18-51
14,2011-01-16 18-52
9,2011-01-16 18-53
6,2011-01-16 18-54
9,2011-01-16 18-55
4,2011-01-16 18-56
4,2011-01-16 18-57
7,2011-01-16 18-58
11,2011-01-16 18-59
7,2011-01-16 19-00
9,2011-01-16 19-01
33,2011-01-16 19-02
20,2011-01-16 19-03
25,2011-01-16 19-04
24,2011-01-16 19-05
15,2011-01-16 19-06
8,2011-01-16 19-07
7,2011-01-16 19-08
18,2011-01-16 19-09
18,2011-01-16 19-10
23,2011-01-16 19-11
17,2011-01-16 19-12
15,2011-01-16 19-13
17,2011-01-16 19-14
11,2011-01-16 19-15
7,2011-01-16 19-16
10,2011-01-16 19-17
11,2011-01-16 19-18
8,2011-01-16 19-19
16,2011-01-16 19-20
20,2011-01-16 19-21
15,2011-01-16 19-22
20,2011-01-16 19-23
20,2011-01-16 19-24
13,2011-01-16 19-25
11,2011-01-16 19-26
2,2011-01-16 19-27
2,2011-01-16 19-28
1,2011-01-16 19-29
7,2011-01-16 19-30
22,2011-01-16 19-31
22,2011-01-16 19-32
20,2011-01-16 19-33
14,2011-01-16 19-34
20,2011-01-16 19-35
21,2011-01-16 19-36
17,2011-01-16 19-37
15,2011-01-16 19-38
20,2011-01-16 19-39
22,2011-01-16 19-40
12,2011-01-16 19-41
10,2011-01-16 19-42
6,2011-01-16 19-43
7,2011-01-16 19-44
4,2011-01-16 19-45
18,2011-01-16 19-46
12,2011-01-16 19-47
23,2011-01-16 19-48
19,2011-01-16 19-49
18,2011-01-16 19-50
20,2011-01-16 19-51
10,2011-01-16 19-52
1,2011-01-16 19-53
7,2011-01-16 19-54
20,2011-01-16 19-55
16,2011-01-16 19-56
19,2011-01-16 19-57
24,2011-01-16 19-58
27,2011-01-16 19-59
11,2011-01-16 20-00
7,2011-01-16 20-01
7,2011-01-16 20-02
4,2011-01-16 20-03
2,2011-01-16 20-04
4,2011-01-16 20-05
5,2011-01-16 20-06
1,2011-01-16 20-07
3,2011-01-16 20-08
5,2011-01-16 20-09
7,2011-01-16 20-10
22,2011-01-16 20-11
31,2011-01-16 20-12
19,2011-01-16 20-13
18,2011-01-16 20-14
15,2011-01-16 20-15
9,2011-01-16 20-16
4,2011-01-16 20-17
4,2011-01-16 20-18
7,2011-01-16 20-19
8,2011-01-16 20-20
6,2011-01-16 20-21
4,2011-01-16 20-22
4,2011-01-16 20-23
1,2011-01-16 20-24
11,2011-01-16 20-25
22,2011-01-16 20-26
25,2011-01-16 20-27
22,2011-01-16 20-28
21,2011-01-16 20-29
15,2011-01-16 20-30
6,2011-01-16 20-31
16,2011-01-16 20-32
13,2011-01-16 20-33
20,2011-01-16 20-34
9,2011-01-16 20-35
10,2011-01-16 20-36
17,2011-01-16 20-37
14,2011-01-16 20-38
12,2011-01-16 20-39
7,2011-01-16 20-40
5,2011-01-16 20-41
4,2011-01-16 20-42
7,2011-01-16 20-44
18,2011-01-16 20-45
33,2011-01-16 20-46
9,2011-01-16 20-47
19,2011-01-16 20-48
11,2011-01-16 20-49
18,2011-01-16 20-50
6,2011-01-16 20-51
2,2011-01-16 20-52
8,2011-01-16 20-53
6,2011-01-16 20-54
10,2011-01-16 20-55
9,2011-01-16 20-56
4,2011-01-16 20-57
6,2011-01-16 20-58
6,2011-01-16 20-59
22,2011-01-16 21-00
20,2011-01-16 21-01
6,2011-01-16 21-02
9,2011-01-16 21-03
13,2011-01-16 21-04
22,2011-01-16 21-05
13,2011-01-16 21-06
7,2011-01-16 21-07
16,2011-01-16 21-08
15,2011-01-16 21-09
18,2011-01-16 21-10
15,2011-01-16 21-11
19,2011-01-16 21-12
18,2011-01-16 21-13
15,2011-01-16 21-14
8,2011-01-16 21-15
1,2011-01-16 21-16
5,2011-01-16 21-17
6,2011-01-16 21-18
4,2011-01-16 21-19
1,2011-01-16 21-20
1,2011-01-16 21-21
1,2011-01-16 21-25
8,2011-01-16 21-26
6,2011-01-16 21-27
4,2011-01-16 21-28
8,2011-01-16 21-29
5,2011-01-16 21-30
2,2011-01-16 21-31
6,2011-01-16 21-32
3,2011-01-16 21-33
5,2011-01-16 21-34
7,2011-01-16 21-37
5,2011-01-16 21-38
6,2011-01-16 21-39
2,2011-01-16 21-40
6,2011-01-16 21-41
2,2011-01-16 21-42
4,2011-01-16 21-43
2,2011-01-16 21-44
2,2011-01-16 21-45
2,2011-01-16 21-46
6,2011-01-16 21-47
4,2011-01-16 21-48
9,2011-01-16 21-49
2,2011-01-16 21-50
4,2011-01-16 21-51
4,2011-01-16 21-52
3,2011-01-16 21-53
3,2011-01-16 21-54
5,2011-01-16 21-55
3,2011-01-16 21-56
4,2011-01-16 21-57
4,2011-01-16 21-58
1,2011-01-16 21-59
4,2011-01-16 22-00
5,2011-01-16 22-01
3,2011-01-16 22-02
17,2011-01-16 22-03
17,2011-01-16 22-04
12,2011-01-16 22-05
13,2011-01-16 22-06
11,2011-01-16 22-07
22,2011-01-16 22-08
18,2011-01-16 22-09
3,2011-01-16 22-10
3,2011-01-16 22-11
1,2011-01-16 22-12
1,2011-01-16 22-13
2,2011-01-16 22-14
5,2011-01-16 22-15
3,2011-01-16 22-16
3,2011-01-16 22-17
3,2011-01-16 22-18
15,2011-01-16 22-19
24,2011-01-16 22-20
13,2011-01-16 22-21
18,2011-01-16 22-22
20,2011-01-16 22-23
17,2011-01-16 22-24
14,2011-01-16 22-25
8,2011-01-16 22-26
6,2011-01-16 22-27
7,2011-01-16 22-28
26,2011-01-16 22-30
21,2011-01-16 22-31
13,2011-01-16 22-32
19,2011-01-16 22-33
16,2011-01-16 22-34
18,2011-01-16 22-35
19,2011-01-16 22-36
14,2011-01-16 22-37
22,2011-01-16 22-38
21,2011-01-16 22-39
17,2011-01-16 22-40
18,2011-01-16 22-41
17,2011-01-16 22-42
10,2011-01-16 22-43
12,2011-01-16 22-44
4,2011-01-16 22-45
6,2011-01-16 22-46
2,2011-01-16 22-47
8,2011-01-16 22-48
3,2011-01-16 22-49
7,2011-01-16 22-50
5,2011-01-16 22-51
7,2011-01-16 22-52
5,2011-01-16 22-53
4,2011-01-16 22-54
6,2011-01-16 22-55
6,2011-01-16 22-56
5,2011-01-16 22-57
5,2011-01-16 22-58
9,2011-01-16 22-59
13,2011-01-16 23-00
17,2011-01-16 23-01
22,2011-01-16 23-02
20,2011-01-16 23-03
24,2011-01-16 23-04
25,2011-01-16 23-05
11,2011-01-16 23-06
3,2011-01-16 23-07
1,2011-01-16 23-08
2,2011-01-16 23-09
7,2011-01-16 23-10
7,2011-01-16 23-11
5,2011-01-16 23-12
17,2011-01-16 23-13
18,2011-01-16 23-14
20,2011-01-16 23-15
15,2011-01-16 23-16
10,2011-01-16 23-17
15,2011-01-16 23-18
17,2011-01-16 23-19
13,2011-01-16 23-20
2,2011-01-16 23-21
5,2011-01-16 23-22
5,2011-01-16 23-23
9,2011-01-16 23-24
6,2011-01-16 23-25
10,2011-01-16 23-26
7,2011-01-16 23-27
12,2011-01-16 23-28
12,2011-01-16 23-29
6,2011-01-16 23-30
24,2011-01-16 23-31
13,2011-01-16 23-32
21,2011-01-16 23-33
24,2011-01-16 23-34
19,2011-01-16 23-35
23,2011-01-16 23-36
4,2011-01-16 23-37
5,2011-01-16 23-38
4,2011-01-16 23-39
10,2011-01-16 23-40
4,2011-01-16 23-41
3,2011-01-16 23-42
21,2011-01-16 23-43
21,2011-01-16 23-44
19,2011-01-16 23-45
10,2011-01-16 23-46
15,2011-01-16 23-47
15,2011-01-16 23-48
22,2011-01-16 23-49
21,2011-01-16 23-50
8,2011-01-16 23-51
4,2011-01-16 23-52
7,2011-01-16 23-53
11,2011-01-16 23-54
4,2011-01-16 23-55
6,2011-01-16 23-56
9,2011-01-16 23-57
9,2011-01-16 23-58
8,2011-01-16 23-59
6,2011-01-17 00-00
8,2011-01-17 00-01
44,2011-01-17 00-02
14,2011-01-17 00-03
23,2011-01-17 00-04
19,2011-01-17 00-05
23,2011-01-17 00-06
5,2011-01-17 00-07
8,2011-01-17 00-08
4,2011-01-17 00-09
15,2011-01-17 00-10
25,2011-01-17 00-11
22,2011-01-17 00-12
21,2011-01-17 00-13
17,2011-01-17 00-14
19,2011-01-17 00-15
11,2011-01-17 00-16
8,2011-01-17 00-17
16,2011-01-17 00-18
16,2011-01-17 00-19
16,2011-01-17 00-20
18,2011-01-17 00-21
24,2011-01-17 00-22
27,2011-01-17 00-23
16,2011-01-17 00-24
10,2011-01-17 00-25
15,2011-01-17 00-26
22,2011-01-17 00-27
24,2011-01-17 00-28
29,2011-01-17 00-29
36,2011-01-17 00-30
12,2011-01-17 00-31
6,2011-01-17 00-33
9,2011-01-17 00-34
13,2011-01-17 00-35
9,2011-01-17 00-36
7,2011-01-17 00-37
9,2011-01-17 00-38
19,2011-01-17 00-39
23,2011-01-17 00-40
24,2011-01-17 00-41
24,2011-01-17 00-42
29,2011-01-17 00-43
28,2011-01-17 00-44
18,2011-01-17 00-45
21,2011-01-17 00-46
22,2011-01-17 00-47
19,2011-01-17 00-48
21,2011-01-17 00-49
24,2011-01-17 00-50
9,2011-01-17 00-51
7,2011-01-17 00-52
8,2011-01-17 00-53
6,2011-01-17 00-54
9,2011-01-17 00-55
6,2011-01-17 00-56
16,2011-01-17 00-57
33,2011-01-17 00-58
29,2011-01-17 00-59
19,2011-01-17 01-00
19,2011-01-17 01-01
12,2011-01-17 01-02
10,2011-01-17 01-08
10,2011-01-17 01-09
12,2011-01-17 01-10
22,2011-01-17 01-11
33,2011-01-17 01-12
37,2011-01-17 01-13
23,2011-01-17 01-14
30,2011-01-17 01-15
34,2011-01-17 01-16
18,2011-01-17 01-17
38,2011-01-17 01-18
41,2011-01-17 01-19
36,2011-01-17 01-20
18,2011-01-17 01-21
16,2011-01-17 01-24
17,2011-01-17 01-25
28,2011-01-17 01-26
29,2011-01-17 01-27
19,2011-01-17 01-28
35,2011-01-17 01-29
19,2011-01-17 01-30
19,2011-01-17 01-31
14,2011-01-17 01-32
16,2011-01-17 01-33
8,2011-01-17 01-34
25,2011-01-17 01-35
24,2011-01-17 01-36
26,2011-01-17 01-37
22,2011-01-17 01-38
14,2011-01-17 01-39
23,2011-01-17 01-40
27,2011-01-17 01-41
7,2011-01-17 01-42
6,2011-01-17 01-43
13,2011-01-17 01-44
11,2011-01-17 01-45
15,2011-01-17 01-46
9,2011-01-17 01-47
23,2011-01-17 01-48
27,2011-01-17 01-49
36,2011-01-17 01-50
23,2011-01-17 01-51
11,2011-01-17 01-54
4,2011-01-17 01-55
9,2011-01-17 01-56
11,2011-01-17 01-57
7,2011-01-17 01-58
10,2011-01-17 01-59
13,2011-01-17 02-00
9,2011-01-17 02-01
13,2011-01-17 02-02
35,2011-01-17 02-03
35,2011-01-17 02-04
22,2011-01-17 02-05
27,2011-01-17 02-06
15,2011-01-17 02-07
11,2011-01-17 02-08
9,2011-01-17 02-09
15,2011-01-17 02-10
29,2011-01-17 02-11
22,2011-01-17 02-12
25,2011-01-17 02-13
32,2011-01-17 02-14
7,2011-01-17 02-16
7,2011-01-17 02-17
10,2011-01-17 02-18
14,2011-01-17 02-19
14,2011-01-17 02-20
21,2011-01-17 02-21
29,2011-01-17 02-22
41,2011-01-17 02-23
44,2011-01-17 02-24
1,2011-01-17 02-27
7,2011-01-17 02-28
12,2011-01-17 02-29
19,2011-01-17 02-30
9,2011-01-17 02-31
23,2011-01-17 02-32
34,2011-01-17 02-33
28,2011-01-17 02-34
36,2011-01-17 02-35
29,2011-01-17 02-36
26,2011-01-17 02-37
24,2011-01-17 02-38
33,2011-01-17 02-39
31,2011-01-17 02-40
3,2011-01-17 02-41
11,2011-01-17 02-44
32,2011-01-17 02-45
31,2011-01-17 02-46
30,2011-01-17 02-47
33,2011-01-17 02-48
31,2011-01-17 02-49
6,2011-01-17 02-53
12,2011-01-17 02-54
14,2011-01-17 02-55
6,2011-01-17 02-56
10,2011-01-17 02-57
14,2011-01-17 02-58
15,2011-01-17 02-59
9,2011-01-17 03-00
26,2011-01-17 03-01
45,2011-01-17 03-02
38,2011-01-17 03-03
29,2011-01-17 03-04
1,2011-01-17 03-05
18,2011-01-17 03-09
11,2011-01-17 03-10
13,2011-01-17 03-11
21,2011-01-17 03-12
42,2011-01-17 03-13
36,2011-01-17 03-14
24,2011-01-17 03-15
20,2011-01-17 03-16
3,2011-01-17 03-21
2,2011-01-17 03-28
18,2011-01-17 03-29
17,2011-01-17 03-30
15,2011-01-17 03-31
18,2011-01-17 03-32
19,2011-01-17 03-33
49,2011-01-17 03-34
33,2011-01-17 03-35
37,2011-01-17 03-36
26,2011-01-17 03-37
29,2011-01-17 03-38
42,2011-01-17 03-39
41,2011-01-17 03-40
4,2011-01-17 03-41
4,2011-01-17 03-45
34,2011-01-17 03-46
42,2011-01-17 03-47
37,2011-01-17 03-48
37,2011-01-17 03-49
16,2011-01-17 03-50
6,2011-01-17 03-51
12,2011-01-17 03-55
4,2011-01-17 03-56
13,2011-01-17 04-04
15,2011-01-17 04-05
26,2011-01-17 04-06
18,2011-01-17 04-07
14,2011-01-17 04-08
53,2011-01-17 04-09
33,2011-01-17 04-10
21,2011-01-17 04-11
8,2011-01-17 04-12
8,2011-01-17 04-13
13,2011-01-17 04-14
12,2011-01-17 04-15
24,2011-01-17 04-16
33,2011-01-17 04-17
43,2011-01-17 04-18
37,2011-01-17 04-19
1,2011-01-17 04-20
10,2011-01-17 04-24
17,2011-01-17 04-25
16,2011-01-17 04-26
12,2011-01-17 04-27
10,2011-01-17 04-28
48,2011-01-17 04-29
43,2011-01-17 04-30
38,2011-01-17 04-31
46,2011-01-17 04-32
41,2011-01-17 04-33
32,2011-01-17 04-34
17,2011-01-17 04-35
9,2011-01-17 04-39
21,2011-01-17 04-40
23,2011-01-17 04-41
23,2011-01-17 04-42
38,2011-01-17 04-43
38,2011-01-17 04-44
31,2011-01-17 04-45
25,2011-01-17 04-46
31,2011-01-17 04-47
26,2011-01-17 04-48
36,2011-01-17 04-49
13,2011-01-17 04-50
2,2011-01-17 04-58
11,2011-01-17 04-59
11,2011-01-17 05-00
24,2011-01-17 05-01
17,2011-01-17 05-02
30,2011-01-17 05-03
29,2011-01-17 05-04
44,2011-01-17 05-05
37,2011-01-17 05-06
36,2011-01-17 05-07
37,2011-01-17 05-08
32,2011-01-17 05-09
26,2011-01-17 05-10
14,2011-01-17 05-11
15,2011-01-17 05-13
6,2011-01-17 05-14
18,2011-01-17 05-15
15,2011-01-17 05-16
25,2011-01-17 05-17
39,2011-01-17 05-18
39,2011-01-17 05-19
31,2011-01-17 05-20
9,2011-01-17 05-29
8,2011-01-17 05-30
38,2011-01-17 05-31
41,2011-01-17 05-32
41,2011-01-17 05-33
39,2011-01-17 05-34
7,2011-01-17 05-35
6,2011-01-17 05-48
12,2011-01-17 05-49
16,2011-01-17 05-50
13,2011-01-17 05-51
13,2011-01-17 05-52
22,2011-01-17 05-53
42,2011-01-17 05-54
32,2011-01-17 05-55
33,2011-01-17 05-56
8,2011-01-17 05-57
12,2011-01-17 05-59
22,2011-01-17 06-00
41,2011-01-17 06-01
31,2011-01-17 06-02
26,2011-01-17 06-03
28,2011-01-17 06-04
22,2011-01-17 06-05
6,2011-01-17 06-08
22,2011-01-17 06-09
18,2011-01-17 06-10
11,2011-01-17 06-11
12,2011-01-17 06-12
22,2011-01-17 06-13
33,2011-01-17 06-14
42,2011-01-17 06-15
47,2011-01-17 06-16
26,2011-01-17 06-17
33,2011-01-17 06-18
40,2011-01-17 06-19
31,2011-01-17 06-20
3,2011-01-17 06-21
1,2011-01-17 06-23
9,2011-01-17 06-24
18,2011-01-17 06-25
6,2011-01-17 06-26
14,2011-01-17 06-29
24,2011-01-17 06-30
26,2011-01-17 06-31
35,2011-01-17 06-32
31,2011-01-17 06-33
23,2011-01-17 06-34
27,2011-01-17 06-35
5,2011-01-17 06-36
10,2011-01-17 06-39
10,2011-01-17 06-40
17,2011-01-17 06-41
6,2011-01-17 06-43
13,2011-01-17 06-44
15,2011-01-17 06-45
13,2011-01-17 06-46
15,2011-01-17 06-47
14,2011-01-17 06-48
64,2011-01-17 06-49
42,2011-01-17 06-50
22,2011-01-17 06-51
14,2011-01-17 06-52
32,2011-01-17 06-53
41,2011-01-17 06-54
34,2011-01-17 06-55
10,2011-01-17 06-56
9,2011-01-17 07-02
12,2011-01-17 07-03
11,2011-01-17 07-04
13,2011-01-17 07-05
15,2011-01-17 07-06
15,2011-01-17 07-07
18,2011-01-17 07-08
45,2011-01-17 07-09
37,2011-01-17 07-10
11,2011-01-17 07-11
10,2011-01-17 07-13
5,2011-01-17 07-14
14,2011-01-17 07-15
11,2011-01-17 07-16
13,2011-01-17 07-17
20,2011-01-17 07-18
13,2011-01-17 07-19
14,2011-01-17 07-25
10,2011-01-17 07-26
8,2011-01-17 07-30
21,2011-01-17 07-31
23,2011-01-17 07-32
45,2011-01-17 07-33
59,2011-01-17 07-34
21,2011-01-17 07-35
20,2011-01-17 07-36
24,2011-01-17 07-37
30,2011-01-17 07-38
43,2011-01-17 07-39
48,2011-01-17 07-40
13,2011-01-17 07-41
15,2011-01-17 07-46
29,2011-01-17 07-47
22,2011-01-17 07-48
24,2011-01-17 07-49
58,2011-01-17 07-50
52,2011-01-17 07-51
26,2011-01-17 07-52
17,2011-01-17 07-53
33,2011-01-17 07-54
56,2011-01-17 07-55
38,2011-01-17 07-56
10,2011-01-17 08-01
32,2011-01-17 08-02
26,2011-01-17 08-03
81,2011-01-17 08-04
34,2011-01-17 08-05
6,2011-01-17 08-06
37,2011-01-17 08-07
26,2011-01-17 08-08
41,2011-01-17 08-09
65,2011-01-17 08-10
16,2011-01-17 08-11
15,2011-01-17 08-14
16,2011-01-17 08-15
26,2011-01-17 08-16
16,2011-01-17 08-17
28,2011-01-17 08-18
45,2011-01-17 08-19
47,2011-01-17 08-20
31,2011-01-17 08-26
23,2011-01-17 08-27
21,2011-01-17 08-28
13,2011-01-17 08-29
57,2011-01-17 08-30
43,2011-01-17 08-31
41,2011-01-17 08-32
23,2011-01-17 08-33
55,2011-01-17 08-34
53,2011-01-17 08-35
23,2011-01-17 08-36
25,2011-01-17 08-37
54,2011-01-17 08-38
63,2011-01-17 08-39
37,2011-01-17 08-40
18,2011-01-17 08-46
25,2011-01-17 08-47
31,2011-01-17 08-48
66,2011-01-17 08-49
37,2011-01-17 08-50
40,2011-01-17 08-51
23,2011-01-17 08-52
61,2011-01-17 08-53
43,2011-01-17 08-54
26,2011-01-17 08-55
8,2011-01-17 09-06
11,2011-01-17 09-10
12,2011-01-17 09-11
11,2011-01-17 09-14
29,2011-01-17 09-15
18,2011-01-17 09-16
34,2011-01-17 09-17
39,2011-01-17 09-18
35,2011-01-17 09-19
34,2011-01-17 09-20
13,2011-01-17 09-21
26,2011-01-17 09-22
29,2011-01-17 09-23
52,2011-01-17 09-24
37,2011-01-17 09-25
1,2011-01-17 09-26
11,2011-01-17 09-34
16,2011-01-17 09-35
16,2011-01-17 09-36
12,2011-01-17 09-37
17,2011-01-17 09-38
45,2011-01-17 09-39
44,2011-01-17 09-40
27,2011-01-17 09-41
8,2011-01-17 09-43
16,2011-01-17 09-44
12,2011-01-17 09-45
12,2011-01-17 09-46
18,2011-01-17 09-47
20,2011-01-17 09-48
37,2011-01-17 09-49
51,2011-01-17 09-50
36,2011-01-17 09-51
6,2011-01-17 09-52
10,2011-01-17 09-53
54,2011-01-17 09-54
52,2011-01-17 09-55
10,2011-01-17 10-01
14,2011-01-17 10-02
6,2011-01-17 10-03
11,2011-01-17 10-04
17,2011-01-17 10-05
10,2011-01-17 10-06
46,2011-01-17 10-07
31,2011-01-17 10-08
21,2011-01-17 10-09
17,2011-01-17 10-10
8,2011-01-17 10-12
14,2011-01-17 10-13
11,2011-01-17 10-14
20,2011-01-17 10-15
17,2011-01-17 10-16
19,2011-01-17 10-17
21,2011-01-17 10-18
36,2011-01-17 10-19
34,2011-01-17 10-20
41,2011-01-17 10-21
22,2011-01-17 10-22
19,2011-01-17 10-23
24,2011-01-17 10-24
24,2011-01-17 10-25
7,2011-01-17 10-26
6,2011-01-17 10-27
12,2011-01-17 10-28
6,2011-01-17 10-29
10,2011-01-17 10-30
11,2011-01-17 10-31
15,2011-01-17 10-32
38,2011-01-17 10-33
45,2011-01-17 10-34
31,2011-01-17 10-35
18,2011-01-17 10-36
24,2011-01-17 10-37
22,2011-01-17 10-38
28,2011-01-17 10-39
5,2011-01-17 10-40
5,2011-01-17 10-45
28,2011-01-17 10-46
18,2011-01-17 10-47
28,2011-01-17 10-48
32,2011-01-17 10-49
14,2011-01-17 10-50
27,2011-01-17 10-51
30,2011-01-17 10-52
29,2011-01-17 10-53
38,2011-01-17 10-54
10,2011-01-17 10-55
1,2011-01-17 10-57
14,2011-01-17 10-58
21,2011-01-17 10-59
7,2011-01-17 11-00
11,2011-01-17 11-01
10,2011-01-17 11-02
11,2011-01-17 11-03
14,2011-01-17 11-04
24,2011-01-17 11-05
58,2011-01-17 11-06
47,2011-01-17 11-07
14,2011-01-17 11-08
47,2011-01-17 11-09
52,2011-01-17 11-10
30,2011-01-17 11-11
20,2011-01-17 11-16
20,2011-01-17 11-17
36,2011-01-17 11-18
56,2011-01-17 11-19
48,2011-01-17 11-20
31,2011-01-17 11-21
15,2011-01-17 11-22
34,2011-01-17 11-23
56,2011-01-17 11-24
27,2011-01-17 11-25
10,2011-01-17 11-26
10,2011-01-17 11-28
12,2011-01-17 11-29
25,2011-01-17 11-30
13,2011-01-17 11-31
12,2011-01-17 11-32
26,2011-01-17 11-33
33,2011-01-17 11-34
65,2011-01-17 11-35
8,2011-01-17 11-37
26,2011-01-17 11-38
31,2011-01-17 11-39
35,2011-01-17 11-40
10,2011-01-17 11-44
18,2011-01-17 11-45
23,2011-01-17 11-46
26,2011-01-17 11-47
34,2011-01-17 11-48
44,2011-01-17 11-49
38,2011-01-17 11-50
25,2011-01-17 11-51
18,2011-01-17 11-52
44,2011-01-17 11-53
36,2011-01-17 11-54
31,2011-01-17 11-55
15,2011-01-17 11-56
2,2011-01-17 11-57
1,2011-01-17 11-58
1,2011-01-17 12-00
2,2011-01-17 12-10
3,2011-01-17 12-13
19,2011-01-17 12-14
16,2011-01-17 12-15
15,2011-01-17 12-16
38,2011-01-17 12-17
39,2011-01-17 12-18
30,2011-01-17 12-19
35,2011-01-17 12-20
8,2011-01-17 12-21
40,2011-01-17 12-22
42,2011-01-17 12-23
34,2011-01-17 12-24
24,2011-01-17 12-25
8,2011-01-17 12-26
11,2011-01-17 12-27
25,2011-01-17 12-28
34,2011-01-17 12-29
43,2011-01-17 12-30
36,2011-01-17 12-31
15,2011-01-17 12-32
12,2011-01-17 12-33
25,2011-01-17 12-34
16,2011-01-17 12-35
27,2011-01-17 12-36
21,2011-01-17 12-37
30,2011-01-17 12-38
29,2011-01-17 12-39
20,2011-01-17 12-40
16,2011-01-17 12-41
21,2011-01-17 12-42
28,2011-01-17 12-43
43,2011-01-17 12-44
28,2011-01-17 12-45
14,2011-01-17 12-46
20,2011-01-17 12-50
18,2011-01-17 12-51
19,2011-01-17 12-52
12,2011-01-17 12-53
29,2011-01-17 12-54
2,2011-01-17 12-55
2,2011-01-17 12-57
6,2011-01-17 12-58
14,2011-01-17 12-59
18,2011-01-17 13-00
6,2011-01-17 13-02
13,2011-01-17 13-03
11,2011-01-17 13-04
16,2011-01-17 13-05
9,2011-01-17 13-06
29,2011-01-17 13-07
33,2011-01-17 13-08
36,2011-01-17 13-09
21,2011-01-17 13-10
12,2011-01-17 13-11
8,2011-01-17 13-14
16,2011-01-17 13-15
23,2011-01-17 13-16
27,2011-01-17 13-17
28,2011-01-17 13-18
26,2011-01-17 13-19
17,2011-01-17 13-20
31,2011-01-17 13-21
23,2011-01-17 13-22
20,2011-01-17 13-23
36,2011-01-17 13-24
29,2011-01-17 13-25
30,2011-01-17 13-26
21,2011-01-17 13-27
35,2011-01-17 13-28
27,2011-01-17 13-29
7,2011-01-17 13-30
1,2011-01-17 13-32
11,2011-01-17 13-33
21,2011-01-17 13-34
15,2011-01-17 13-35
19,2011-01-17 13-36
46,2011-01-17 13-37
19,2011-01-17 13-38
22,2011-01-17 13-39
17,2011-01-17 13-40
19,2011-01-17 13-41
2,2011-01-17 13-42
